model,seed,metric,metric_group,target_condition,n_source,n_source_clusters,n_target,source_bootstrap_unit,target_bootstrap_unit,n_boot_requested,n_boot_valid,source_performance,source_ci_low,source_ci_high,target_performance,target_ci_low,target_ci_high,degradation,degradation_ci_low,degradation_ci_high,tau,epsilon,tac_decision,etc_decision,joint_region,source_file,target_file
DenseNet121,780568470,recall,Primary,BOSQUE dark,990,747,46,lesion,image_or_lesion,10000,10000,0.7005347593582888,0.6184971098265896,0.7777777777777778,0.5238095238095238,0.3125,0.7368421052631579,0.17672523554876496,-0.047977070532514085,0.40644551001146084,0.7,0.05,inconclusive,inconclusive,inconclusive,outputs/predictions/ham10000_internal_test_predictions_densenet121_seed780568470_20260723T064518Z.csv,outputs/predictions/bosque_public_predictions_densenet121_seed780568470_20260723T064518Z.csv
DenseNet121,1431725881,recall,Primary,BOSQUE dark,990,747,46,lesion,image_or_lesion,10000,10000,0.7112299465240641,0.6313131313131313,0.7857142857142857,0.47619047619047616,0.25,0.6875,0.23503947033358796,0.006238216143006099,0.4676795263559969,0.7,0.05,not adequate,inconclusive,inconclusive,outputs/predictions/ham10000_internal_test_predictions_densenet121_seed1431725881_20260723T064409Z.csv,outputs/predictions/bosque_public_predictions_densenet121_seed1431725881_20260723T064409Z.csv
DenseNet121,3368960919,recall,Primary,BOSQUE dark,990,747,46,lesion,image_or_lesion,10000,10000,0.6844919786096256,0.6031746031746031,0.7637383345297918,0.47619047619047616,0.2608695652173913,0.6956521739130435,0.20830150241914946,-0.023137717799339777,0.44067701110444024,0.7,0.05,not adequate,inconclusive,inconclusive,outputs/predictions/ham10000_internal_test_predictions_densenet121_seed3368960919_20260723T064432Z.csv,outputs/predictions/bosque_public_predictions_densenet121_seed3368960919_20260723T064432Z.csv
DenseNet121,4236551057,recall,Primary,BOSQUE dark,990,747,46,lesion,image_or_lesion,10000,10000,0.7112299465240641,0.6352847805788981,0.7849475806451612,0.42857142857142855,0.2222222222222222,0.6470588235294118,0.2826585179526356,0.05179189160780116,0.5009386417365139,0.7,0.05,not adequate,not transported,not adequate and not transported,outputs/predictions/ham10000_internal_test_predictions_densenet121_seed4236551057_20260723T064455Z.csv,outputs/predictions/bosque_public_predictions_densenet121_seed4236551057_20260723T064455Z.csv
MobileNetV2,347535239,recall,Primary,BOSQUE dark,990,747,46,lesion,image_or_lesion,10000,10000,0.6737967914438503,0.5899270471263439,0.7522957623416339,0.6190476190476191,0.4,0.8235294117647058,0.05474917239623123,-0.165644005677994,0.2887744202294896,0.7,0.05,inconclusive,inconclusive,inconclusive,outputs/predictions/ham10000_internal_test_predictions_mobilenetv2_seed347535239_20260723T064646Z.csv,outputs/predictions/bosque_public_predictions_mobilenetv2_seed347535239_20260723T064646Z.csv
MobileNetV2,780568470,recall,Primary,BOSQUE dark,990,747,46,lesion,image_or_lesion,10000,10000,0.6951871657754011,0.6045197740112994,0.7795698924731183,0.5714285714285714,0.35294117647058826,0.782608695652174,0.12375859434682968,-0.10467980295566504,0.35583752357008136,0.7,0.05,inconclusive,inconclusive,inconclusive,outputs/predictions/ham10000_internal_test_predictions_mobilenetv2_seed780568470_20260723T064721Z.csv,outputs/predictions/bosque_public_predictions_mobilenetv2_seed780568470_20260723T064721Z.csv
MobileNetV2,1431725881,recall,Primary,BOSQUE dark,990,747,46,lesion,image_or_lesion,10000,10000,0.6844919786096256,0.6032608695652174,0.7614213197969543,0.6190476190476191,0.4,0.8235294117647058,0.06544435956200656,-0.15604068677086602,0.2947973539272029,0.7,0.05,inconclusive,inconclusive,inconclusive,outputs/predictions/ham10000_internal_test_predictions_mobilenetv2_seed1431725881_20260723T064654Z.csv,outputs/predictions/bosque_public_predictions_mobilenetv2_seed1431725881_20260723T064654Z.csv
MobileNetV2,3368960919,recall,Primary,BOSQUE dark,990,747,46,lesion,image_or_lesion,10000,10000,0.6310160427807486,0.5487179487179488,0.7106630088583656,0.6190476190476191,0.4,0.8181818181818182,0.011968423733129563,-0.20438733666944678,0.24683420950251223,0.7,0.05,inconclusive,inconclusive,inconclusive,outputs/predictions/ham10000_internal_test_predictions_mobilenetv2_seed3368960919_20260723T064703Z.csv,outputs/predictions/bosque_public_predictions_mobilenetv2_seed3368960919_20260723T064703Z.csv
MobileNetV2,4236551057,recall,Primary,BOSQUE dark,990,747,46,lesion,image_or_lesion,10000,10000,0.6844919786096256,0.5939386248269497,0.7697045454545453,0.6190476190476191,0.4090909090909091,0.8235294117647058,0.06544435956200656,-0.163013116647418,0.2925626872174717,0.7,0.05,inconclusive,inconclusive,inconclusive,outputs/predictions/ham10000_internal_test_predictions_mobilenetv2_seed4236551057_20260723T064712Z.csv,outputs/predictions/bosque_public_predictions_mobilenetv2_seed4236551057_20260723T064712Z.csv
EfficientNetV2B0,347535239,recall,Primary,BOSQUE dark,990,747,46,lesion,image_or_lesion,10000,10000,0.6470588235294118,0.5662650602409639,0.7272727272727273,0.6190476190476191,0.4,0.8235294117647058,0.02801120448179273,-0.18771304990995627,0.2637380952380952,0.7,0.05,inconclusive,inconclusive,inconclusive,outputs/predictions/ham10000_internal_test_predictions_efficientnetv2b0_seed347535239_20260723T064536Z.csv,outputs/predictions/bosque_public_predictions_efficientnetv2b0_seed347535239_20260723T064536Z.csv
EfficientNetV2B0,780568470,recall,Primary,BOSQUE dark,990,747,46,lesion,image_or_lesion,10000,10000,0.6256684491978609,0.5396825396825397,0.7083333333333334,0.7619047619047619,0.5714285714285714,0.9411764705882353,-0.13623631270690095,-0.33333333333333326,0.06946654587214154,0.7,0.05,inconclusive,inconclusive,inconclusive,outputs/predictions/ham10000_internal_test_predictions_efficientnetv2b0_seed780568470_20260723T064636Z.csv,outputs/predictions/bosque_public_predictions_efficientnetv2b0_seed780568470_20260723T064636Z.csv
EfficientNetV2B0,1431725881,recall,Primary,BOSQUE dark,990,747,46,lesion,image_or_lesion,10000,10000,0.6951871657754011,0.613061274112498,0.772020725388601,0.7142857142857143,0.5,0.9,-0.01909854851031323,-0.21566420745686926,0.1958367673992673,0.7,0.05,inconclusive,inconclusive,inconclusive,outputs/predictions/ham10000_internal_test_predictions_efficientnetv2b0_seed1431725881_20260723T064551Z.csv,outputs/predictions/bosque_public_predictions_efficientnetv2b0_seed1431725881_20260723T064551Z.csv
EfficientNetV2B0,3368960919,recall,Primary,BOSQUE dark,990,747,46,lesion,image_or_lesion,10000,10000,0.6417112299465241,0.5571428571428572,0.7268403547671839,0.6666666666666666,0.45,0.8636363636363636,-0.024955436720142554,-0.238578933747412,0.2089447599390015,0.7,0.05,inconclusive,inconclusive,inconclusive,outputs/predictions/ham10000_internal_test_predictions_efficientnetv2b0_seed3368960919_20260723T064606Z.csv,outputs/predictions/bosque_public_predictions_efficientnetv2b0_seed3368960919_20260723T064606Z.csv
EfficientNetV2B0,4236551057,recall,Primary,BOSQUE dark,990,747,46,lesion,image_or_lesion,10000,10000,0.6042780748663101,0.5189873417721519,0.6881201426594271,0.6190476190476191,0.4090909090909091,0.8260869565217391,-0.014769544181308936,-0.24186837525707963,0.21852334696659848,0.7,0.05,inconclusive,inconclusive,inconclusive,outputs/predictions/ham10000_internal_test_predictions_efficientnetv2b0_seed4236551057_20260723T064621Z.csv,outputs/predictions/bosque_public_predictions_efficientnetv2b0_seed4236551057_20260723T064621Z.csv
VGG16,347535239,recall,Primary,BOSQUE dark,990,747,46,lesion,image_or_lesion,10000,10000,0.7058823529411765,0.6226391971883093,0.7860703168648735,0.7142857142857143,0.5,0.9,-0.008403361344537785,-0.2139889953633862,0.2142857142857143,0.7,0.05,inconclusive,inconclusive,inconclusive,outputs/predictions/ham10000_internal_test_predictions_vgg16_seed347535239_20260723T064731Z.csv,outputs/predictions/bosque_public_predictions_vgg16_seed347535239_20260723T064731Z.csv
VGG16,780568470,recall,Primary,BOSQUE dark,990,747,46,lesion,image_or_lesion,10000,10000,0.7112299465240641,0.6306818181818182,0.7872340425531915,0.5714285714285714,0.35,0.7777777777777778,0.13980137509549273,-0.08523392368501062,0.3749153297682708,0.7,0.05,inconclusive,inconclusive,inconclusive,outputs/predictions/ham10000_internal_test_predictions_vgg16_seed780568470_20260723T064823Z.csv,outputs/predictions/bosque_public_predictions_vgg16_seed780568470_20260723T064823Z.csv
VGG16,1431725881,recall,Primary,BOSQUE dark,990,747,46,lesion,image_or_lesion,10000,10000,0.6524064171122995,0.5618542221707402,0.7403314917127072,0.5238095238095238,0.30434782608695654,0.7368421052631579,0.12859689330277568,-0.10256642512077302,0.36545518185155756,0.7,0.05,inconclusive,inconclusive,inconclusive,outputs/predictions/ham10000_internal_test_predictions_vgg16_seed1431725881_20260723T064744Z.csv,outputs/predictions/bosque_public_predictions_vgg16_seed1431725881_20260723T064744Z.csv
VGG16,3368960919,recall,Primary,BOSQUE dark,990,747,46,lesion,image_or_lesion,10000,10000,0.6684491978609626,0.5852272727272727,0.75,0.5714285714285714,0.35294117647058826,0.782608695652174,0.09702062643239118,-0.12755102040816324,0.3302717807869186,0.7,0.05,inconclusive,inconclusive,inconclusive,outputs/predictions/ham10000_internal_test_predictions_vgg16_seed3368960919_20260723T064757Z.csv,outputs/predictions/bosque_public_predictions_vgg16_seed3368960919_20260723T064757Z.csv
VGG16,4236551057,recall,Primary,BOSQUE dark,990,747,46,lesion,image_or_lesion,10000,10000,0.6844919786096256,0.5953757225433526,0.7692307692307693,0.7142857142857143,0.5,0.9047619047619048,-0.029793735676088673,-0.23864503081664099,0.1878795306001188,0.7,0.05,inconclusive,inconclusive,inconclusive,outputs/predictions/ham10000_internal_test_predictions_vgg16_seed4236551057_20260723T064811Z.csv,outputs/predictions/bosque_public_predictions_vgg16_seed4236551057_20260723T064811Z.csv
ResNet50,347535239,auc_pr,Primary,BOSQUE overall,990,747,151,lesion,image_or_lesion,10000,10000,0.7300156410340218,0.6448159617409477,0.8032977983893747,0.9153723295681356,0.8665375445024135,0.95416832333194,-0.1853566885341138,-0.27850625419269526,-0.1001954890101424,0.85,0.05,adequate,transported,adequate and transported,outputs/predictions/ham10000_internal_test_predictions_resnet50_seed347535239_20260723T064052Z.csv,outputs/predictions/bosque_public_predictions_resnet50_seed347535239_20260723T064052Z.csv
ResNet50,780568470,auc_pr,Primary,BOSQUE overall,990,747,151,lesion,image_or_lesion,10000,10000,0.7171679409681393,0.6340430216163264,0.7922473044571399,0.9289201351860287,0.8854661669088886,0.9627433693143885,-0.21175219421788938,-0.30245394736533204,-0.1262109252851389,0.85,0.05,adequate,transported,adequate and transported,outputs/predictions/ham10000_internal_test_predictions_resnet50_seed780568470_20260723T064323Z.csv,outputs/predictions/bosque_public_predictions_resnet50_seed780568470_20260723T064323Z.csv
ResNet50,1431725881,auc_pr,Primary,BOSQUE overall,990,747,151,lesion,image_or_lesion,10000,10000,0.710173980190182,0.6224547610913743,0.7896081271556201,0.9084831019341006,0.8569075093038702,0.9503730781994438,-0.19830912174391868,-0.2959781806562502,-0.10402876362259036,0.85,0.05,adequate,transported,adequate and transported,outputs/predictions/ham10000_internal_test_predictions_resnet50_seed1431725881_20260723T064130Z.csv,outputs/predictions/bosque_public_predictions_resnet50_seed1431725881_20260723T064130Z.csv
ResNet50,3368960919,auc_pr,Primary,BOSQUE overall,990,747,151,lesion,image_or_lesion,10000,10000,0.7303128254531511,0.6510065461989095,0.7999725196569886,0.9068248750447019,0.8539527061307506,0.9499043530005797,-0.17651204959155076,-0.269358677504063,-0.08932719218651893,0.85,0.05,adequate,transported,adequate and transported,outputs/predictions/ham10000_internal_test_predictions_resnet50_seed3368960919_20260723T064208Z.csv,outputs/predictions/bosque_public_predictions_resnet50_seed3368960919_20260723T064208Z.csv
ResNet50,4236551057,auc_pr,Primary,BOSQUE overall,990,747,151,lesion,image_or_lesion,10000,10000,0.7331067245837224,0.6488117651239467,0.8058444973187657,0.9136396539084514,0.8687444183509109,0.9503016243923742,-0.18053292932472897,-0.27286990115880144,-0.09672679758856234,0.85,0.05,adequate,transported,adequate and transported,outputs/predictions/ham10000_internal_test_predictions_resnet50_seed4236551057_20260723T064245Z.csv,outputs/predictions/bosque_public_predictions_resnet50_seed4236551057_20260723T064245Z.csv
DenseNet121,347535239,auc_pr,Primary,BOSQUE overall,990,747,151,lesion,image_or_lesion,10000,10000,0.6347441386626473,0.5419656184069882,0.7202604174521356,0.9148678696370428,0.8556638609864609,0.9617246972797483,-0.28012373097439547,-0.38441906277819393,-0.17828200917540954,0.85,0.05,adequate,transported,adequate and transported,outputs/predictions/ham10000_internal_test_predictions_densenet121_seed347535239_20260723T064346Z.csv,outputs/predictions/bosque_public_predictions_densenet121_seed347535239_20260723T064346Z.csv
DenseNet121,780568470,auc_pr,Primary,BOSQUE overall,990,747,151,lesion,image_or_lesion,10000,10000,0.6376684224424314,0.5403743472117984,0.7264721009808655,0.8716509571448259,0.791196820969624,0.943566970503839,-0.2339825347023945,-0.3578698411529528,-0.11445109880391137,0.85,0.05,inconclusive,transported,inconclusive,outputs/predictions/ham10000_internal_test_predictions_densenet121_seed780568470_20260723T064518Z.csv,outputs/predictions/bosque_public_predictions_densenet121_seed780568470_20260723T064518Z.csv
DenseNet121,1431725881,auc_pr,Primary,BOSQUE overall,990,747,151,lesion,image_or_lesion,10000,10000,0.6485687691164328,0.5581547616993194,0.733152921762028,0.8929396244853509,0.8302290951201193,0.946023800469938,-0.24437085536891812,-0.3508380468632118,-0.14034723124040863,0.85,0.05,inconclusive,transported,inconclusive,outputs/predictions/ham10000_internal_test_predictions_densenet121_seed1431725881_20260723T064409Z.csv,outputs/predictions/bosque_public_predictions_densenet121_seed1431725881_20260723T064409Z.csv
DenseNet121,3368960919,auc_pr,Primary,BOSQUE overall,990,747,151,lesion,image_or_lesion,10000,10000,0.60966629717739,0.514790632713968,0.709103664357949,0.8738588415947247,0.803956527222169,0.9334946460975215,-0.26419254441733475,-0.3787665208893491,-0.14460424377677186,0.85,0.05,inconclusive,transported,inconclusive,outputs/predictions/ham10000_internal_test_predictions_densenet121_seed3368960919_20260723T064432Z.csv,outputs/predictions/bosque_public_predictions_densenet121_seed3368960919_20260723T064432Z.csv
DenseNet121,4236551057,auc_pr,Primary,BOSQUE overall,990,747,151,lesion,image_or_lesion,10000,10000,0.6016291535254957,0.5065292393180546,0.7005816494553692,0.9044107176935567,0.8423092902522097,0.9524783911894876,-0.302781564168061,-0.40848270547375215,-0.18751741662343166,0.85,0.05,inconclusive,transported,inconclusive,outputs/predictions/ham10000_internal_test_predictions_densenet121_seed4236551057_20260723T064455Z.csv,outputs/predictions/bosque_public_predictions_densenet121_seed4236551057_20260723T064455Z.csv
MobileNetV2,347535239,auc_pr,Primary,BOSQUE overall,990,747,151,lesion,image_or_lesion,10000,10000,0.7001472721848947,0.6155458806247199,0.776244913520349,0.8786517307724171,0.821812111590385,0.9255281509178818,-0.1785044585875224,-0.277757758978705,-0.08451489426815198,0.85,0.05,inconclusive,transported,inconclusive,outputs/predictions/ham10000_internal_test_predictions_mobilenetv2_seed347535239_20260723T064646Z.csv,outputs/predictions/bosque_public_predictions_mobilenetv2_seed347535239_20260723T064646Z.csv
MobileNetV2,780568470,auc_pr,Primary,BOSQUE overall,990,747,151,lesion,image_or_lesion,10000,10000,0.6825713172335899,0.5971316744574117,0.7607652410333737,0.8727602759066446,0.8073788807591025,0.9285205326645259,-0.19018895867305474,-0.2932656614688958,-0.08924782893888579,0.85,0.05,inconclusive,transported,inconclusive,outputs/predictions/ham10000_internal_test_predictions_mobilenetv2_seed780568470_20260723T064721Z.csv,outputs/predictions/bosque_public_predictions_mobilenetv2_seed780568470_20260723T064721Z.csv
MobileNetV2,1431725881,auc_pr,Primary,BOSQUE overall,990,747,151,lesion,image_or_lesion,10000,10000,0.6946370557440267,0.6103320561568458,0.7725989930309954,0.8678688603963858,0.8022585450462366,0.9215421132194158,-0.1732318046523591,-0.2736065324331774,-0.07200890246765175,0.85,0.05,inconclusive,transported,inconclusive,outputs/predictions/ham10000_internal_test_predictions_mobilenetv2_seed1431725881_20260723T064654Z.csv,outputs/predictions/bosque_public_predictions_mobilenetv2_seed1431725881_20260723T064654Z.csv
